,Tweetler,Duygu
818,soğuk sıcak kahveye ısınırsın hayat paylaşınca güzel kahvemi paylaşabilirim seninle lt,1
819,düzenli ilişki dediğimizde hepimizin aklına Turkcell gelmiyor sahiden,0
820,seni sevmiyoruumm,0
821,Turkcell İnternet kadar yavaş evin Wifi'mi bile gizli,0
822,Turkcell farketmeden yaptığın bedava konuşmalarını seviyorum devam et posEmos,1
823,ay Turkcell faturamda kendi rekorumu kırdım heyoooo ölçü kullanmak gerekirse kol dış dış kırıt dış posEmos,0
824,biliyorum Turkcell beni tüketime kazandirmayi kafana koydun bedava smsler bedava konuşma dakikalar İnternet paketi falan,1
825,Superonline hayrına aramaz pek bence aç yüzüne kapat posEmos posEmos,0
826,bugün Turkcell mesaj atmadı basına gelmiş olmasın negEmos negEmos,0
827,puldun bebeğim tebrikler size özel ay boyunca yurtiçi heryone dakika sms Kazen'diniz gole gole kullanan posEmos,1
828,bugün tarifeyi hatırlayamadığım arıyorum öyle bir değişiklik yapılmamış ısı tamam yapın zaman diyorum,0
829,bu Allah belanı versin Turkcell,0
830,pazarlamakonferansi ndaeyiz sabah Turkcell Charlene'm li yi getirmiş,1
831,sayın Ataşehir elit bir semtte oturmama rağmen ınn anız Ege hızıyla vınlıyor Allah sizi taş etmesin emi,0
832,benden aldıklarını geri ver Turkcell min,0
833,Turkcell reklamından hediye bakiyeden değil gönülden verilir şimdi tl üzeri yükleme yapan herkese şaka yapıonuz dimi posEmos,0
834,son verdiği arada Orus'tuk tesekkurler umarım kısa zamanda cozume kavuşur sorunumuz,1
835,hayat paylaşınca güzel la la la la la la,1
836,Turkcell posEmos,1
837,kotanda mb ın kalması nedir bilir misin insafsız adi Turkcell,0
838,çekirge ssk civarlarında Turkcell açmış durumda tek diş hat var be utanç verici bir durum utandım ben şahsen,0
839,kanada ms geldi Turkcell yapmak,0
840,bur sure stabil devam ettin su an sacmaliyorsun Turkcell Superonline,0
841,nolu hattımın ipine kontratlı tekliften yararlanmak istiyorum teşekkürler,1
842,bir sosyal medya faciası Facebook sayfasında yaşanıyor ah ergenleri başına oturtmaktan anlarsınız sevgili ajanslar,0
843,mc Donald gnctrkcll in menü alana menü bedava kampanyasından faydalanan anneleri samimi bulmuyorum,0
844,gündür hattıma tl yüklemiyormuşum ben fakirim Turkcell affet,0
845,aynen bende sırf Bıst yuzunden Cell kullanıyorum posEmos,1
846,ben artık yorum yapmıyorum zaten Turkcell ms atıp duruyor mercimek köftesi yapıca ben cumartesiye hazırlanmam lazım posEmos,0
847,turkcellesavasimvar ondan kurtulalı yıllar oluyor yaşasın özgürlük tavsiye edilir ayrıca kalite palavralarını bıraksınlar posEmos,0
848,ben hızındayım memnunum teşekkürler Turkcell posEmos,1
849,küstüm lan Turkcell ben onun mesajına cevap verdim hatalısın diş Turkcell küstüm işteşe posEmos posEmos,0
850,Superonline dan kurtuldum,0
851,sebepsiz yere bakiyesini düşüreyim üzülsün fakir Turkcell,0
852,et hayat paylaşınca güzel dünyada sizler değerli insanların olması kadar güzel bir yok,1
853,fiyat bal peki Yokmu azmi alablrzz uygunsa,1
854,kimselere vermediğim diğer numaramı vereyim ben sana ordan Şaypa'lım Turkcell in boku çıktı zaten,0
855,ye girdik hala Turkcell cekmio,0
856,Superonline den denemekte yarar var onlar özel kablo dahi döşüyorlarmış,1
857,bizde biliriz çileyi zamanında çektik yarın gel sizde Superonline alalım posEmos,1
858,size Tweet atmak dk dır uğraşıyorum düşünün artık kadar hızlı Turkcell ınn yıl imzaladığım sözleşmenin süresini posEmos,0
859,önce kız takımımız kpmg yi sonra Unilever le geçtik süper bir gün oldu turkcellvoleybol goturkcell Turkcell posEmos,1
860,ben yenilemedim Turkcell kafasına göre yapıyor,0
861,sadece mutluluk vaadi veren reklamlardan Baydil bana yaratici reklam mesajlarıyla gel bkz eti coca yola Turkcell,1
862,sozlesmesini yaptiginiz aramadiginiz aramalarına donmediginiz aboneleriniz dahil mi buna,0
863,kadar ağır bir İnternet'in olmamıştı Turkcell kötü çokkkk,0
864,veren Turkcell kampanyasının yüzünün serdar ortaç olması şaşırtıcı gelmedi nedense,0
865,kanyon Turkcell derki Turkcell müşteri hizmetleri yetkili değil onlar size söylemiş olabilir geçersiz,0
866,ergenim ben taam Turkcell in kalıplarına tüküreyim dedi bok vardı şimdi uğraştım tamam sakinim evet,0
867,Turkcell partileri herzaman mükemmeldir İstanbul bizi coşturdun posEmos posEmos,1
868,Turkcell in ekim gucu diyelim posEmos,1
869,beni kucakladı pes,0
870,sabah te mesaj atan çılgın Turkcell,0
871,benim tekrar Turkcell geçesim var böyle kendimi yalnız hissediyorum kimse mesaj atmıyor artık negEmos,1
872,Apple Londra ürünü alır almaz mail göndermişti in çağrı mark arayınca sms geldi bizi ücretsiz arayıp bizi değerlindir,1
873,Turkcell garantide kampanya manyağı bu takım adamlar var sürekli cep ten mesaj kardeşim daraldım yaaa hayattan soğuttunuz beni,0
874,Superonline fiber İnternet in adil kullanım haksızlığına sessiz kalmayın emsal karar çıktı rt,0
875,iki hafta gene iyi benimki bir iki ayda gelmişti Turkcell sağolsun posEmos,1
876,Turkcell varsa dk konuşma hakki verdi selenle sn konuştuk dakikası çoktan gitti is anlamadiim,0
877,iyi konur aldım dün geceden beri aynı anda mesaj atıp beni yalnız bırakmayan Turkcell sağol canım,0
878,arkadaş Cell bir kere bile yaşamadığım eziyeti Vodafone yaşattı bana kısa zamanda tekrar Döncem,1
879,Turkcell çekiyor yavru,1
880,dileğim Superonline Turkcell ttnet vb firmaların sizi arayacağız demek yerine direk burdan cevap vermesi şeklinde Home,0
881,hayır yaaa Turkcell gayet negEmos,0
882,koca in kurumsal masteri danışmanlarıyla yapılan konuşmaları ücretlendirmeye ihtiyacı olduğuna inanamıyorum,0
883,Turkcell isi biliyor te aynı şey olmuştu kontratlı Alican'san Turkcell rahat bulursun,1
884,kadınlar Turkcell gibidir önce vaat eder sonra çakar,0
885,değil İnternet paketim bitti ayıp sana Cell,0
886,aralık bitiyor Turkcell dergilik uygulamasında hala kasım sayilari duruyor yeni yakismiyor Turkcell hiç,0
887,sayın genel müdür ben bir Turkcell kullanıcısıyım hata reyhanlı yaşamaktayım bulunduğumuz yerde maalesef Turkcell,0
888,kıymetimi kaybettikten sonra anlicaksın zamanımı paramı mutluluğumu sömürdün son gün seni terkediyorum Turkcell ki,0
889,Karşıyaka bin daire Turkcell Superonline tanışmaya hazır son gün,1
890,paramızla rezil oluyoruz saçma sebeple hat kapatan Turkcell neyin kafasını yaşıyorsun,0
891,sormayın yaa hata ettim sanırım neyse taahhüdüm yok geçerim tekrar Turkcell posEmos,1
892,Turkcell'in rezil olduğu yıl,0
893,bir gün Turkcell şöyle bir ms atacak kadar ms attım cevap vermiyorsun,0
894,Superonline mesela evet onda soru oldu ttnet kadar insanı baymıyor posEmos,1
895,İnternet pakttım bitmek üzere ay bile olmadı Turkcell Allah belanı versin,0
896,müzik dinlerken sakin sakin arkadan birden şaaart Çoook şuuurrrt Çoook reklama başlayan Turkcell Zaytung big,0
897,off yazık Turkcell müzik sahnesindeki konserinize gelemeyeceğim Cunku okulum var off sizi Çoook seviyoruuuuuum negEmos,1
898,yeni laptop Superonline bağlanınca görecem seni posEmos,1
899,hayat paylaşınca güzel rica ederim zaman posEmos,1
900,koca Phone fiyatlarını bir türlü belirleyemedi şimdi müşteri temsilcisiyle konuştum bizden biliyor ön kayıtı yaptık,0
901,sevgilimi Turkcell kaydettim kimse gelen mesajlara bakmıyor artık aklınızda bulunsun posEmos posEmos,0
902,çaylar hazır poğaçalar sıcacık gazeteler yanımızda ohhh miiiisss hayat paylaşınca güzel la lalalalalalala,1
903,Turkcell herşey şans bizde dediniz bende Avea geçtim posEmos,0
904,lütfen size Amis olduğum Twin'ime chp verip beni bilgilendirirmisiniz,0
905,bre Turkcell tam bu hırsızsın seni bu kullanan eserler kovalasın,0
906,batan dj gidip saat in asan demek Laz'ımda neyse tesekkurler Turkcell harika bu gece posEmos,1
907,dun gece Turkcell beni taciz etti bildiğin,0
908,Superonline hızlı,1
909,li bir numaradan aramanın nedeni Turkcell kadar öksürüp sesimi açmıştım cani,0
910,mit fiber İnternet hattımdan hala Buffet beklemeden video seyredemiyorum rezalet Superonline,0
911,Turkcell soyguncu ben ay bir Avea Vodafone arası gıdı geliyorum ki no degıstırme fırsatlarından yararlanıyorum heheh,0
912,Superonline işi olmuyor fiber İnternet hizmeti yokmuş bizim binada apartman olarak başvurmamış gerekiyormuş vs posEmos,0
913,çekmez Turkcell pencere kenarlarında ancak acı çeker,0
914,yavrum aldım mesajını Turkcell değil misin sen gitmiyor,1
915,Turkcell deki kedinin Türk aksanıyla İngiliz İngilizce'yi konuşma cabasına hastayım British senin neyine kardeş,0
916,İnternet paketim var sms paketim var liralarımı sömürüyorsun gerizekalı Turkcell,0
917,kamil koç Turkcell bilet alana bilet bedava kampanyası kocaman bir kandırmacadır ayıp,0
918,kullanan müşterilerine yönelik avantajlı sunmuyor Turkcell satış pazarlama yöntemleriyle devam ederse eski müşterilerini kaybedebilir,0
919,İstanbul un göbeğinde bizim evde Turkcell çekmiyor evet,0
920,klasik bir vakası hattınıza tl yükledikten sonra kampanya öneri bombardımanı,0
921,kubat tan dinlediğim saçma şarkı Turkcell in hayat paylaşınca güzel şarkısıdır lan,0
922,adı bırlıkte Phone gecelim bize sponsor olsun posEmos,1
923,hayat paylaşınca güzel siz hakli olduğum halde Hatti'mdi kapattiniz hayati paylaşamıyorum sayenizde,0
924,aynısını hafta önce ben yazmıştım paramızı nelerde kullanıyor Turkcell içimizi baymaya evet,0
925,sahan in oynadığı son Turkcell reklamına çok güldüm bsbdbdhdfnbzhgczzvzvzjddhdjdjzg,1
926,oğlum Turkcell günlük sms kime yeter lan el insaf bıraktı istediğimiz kullanalım şunu Turkcell,0
927,Turkcell para yiyor ya sıkıntı,0
928,Turkcell var beni deli edecek deli deli deli,0
929,Turkcell yerine ben mesaj Arıcak'tım fazla ilgiden soğursun diye atmadım,0
930,zaten çeker diyip metroda çekmeyen tek slogana sahip posEmos,0
931,çorlu merkezde yayını var iken ay abone olarak multivinn aldım gün sonra kesildi nedenin sordum anda öyle dendi,0
932,dıtdıt dıdıt dıııttt Turkcell götüne koyayım,0
933,tesadüfe bak ayrıca Turkcell İnternet bu gidiyor bu geliyor şikayetim var posEmos posEmos,0
934,konturum olmadiginda Turkcell in bana ms atması bile insani uzuyor lan tl Bukle'de bizde kurtulalım günde,0
935,terk edyrm fiyatları aciklarken rakip firma kıyas yapiyormsnzz yada Buka'dır yüksek diyormsnzz,0
936,bitanesinnnnnnnnnnnnnn Turkcell posEmos,1
937,lanet olası Turkcell gün faturayı geç ödesek ölecek hemen kapat hattı aramalara Allah'ın,0
938,ganga Superonline alsın yer posEmos,1
939,doğum günümü kutlayan Turkcell milis ama Miles hatta Greenpeace bile teşekkür ediyorum Birtane'siyiz posEmos,1
940,Samsun Turkcell den kaçırılmayacak kampanya Samsun an bağlantıda kalmanızı sağlayan Qwerty klavyeli,1
941,Phone uygulaması seven sevilir yakında bunun Turkcell yerde,0
942,özlemişim iyi geldi teşekkürler Graham belli teşekkürler Turkcell teşekkürler can,1
943,bana ms atan yok Cell biliyim sikindir boktan giysi firmaları falan filan çok yalnızımmm posEmos negEmos,0
944,son Avea reklamından etkilendim tl ye dk yöne iyi tarifeler var Turkcell yeter,0
945,divane aşık Turkcell blog ödülleri nde finaldeyiz,1
946,sayın Süreyya Ciliv Türkiye ye değer katanlar ödülü takdim ediliyor,1
947,Turkcell kampanyaları içerisindeki sürpriz fatura hayattansogutanseyler den olarak değerlendiriyorum konudan muzdarip vardı,0
948,sabah sabah Turkcell müşteri hizmetlerinin telesekreteriyle kavga ettim salak bu kadın yaa,0
949,reklamlarda Turkcell coca Cole'yi tek geliyorum,1
950,Turkcell in faturalandırma sistemi kime tutturursan sistemi,0
951,değer katanlar ödülü Süreyya Ciliv Turkcell genel müdürü Süreyya Ciliv Bahçeşehir üniversitesi tarafından,1
952,kirmizidayim Arami'sin ulasamiooruz birbirimize malum Turkcell cekmioo,0
953,konseri bugünsaat Tican'lı yayınla hayat müziği paylaşınca güzel posEmos,1
954,ben yıldır Turkcell kullanıyorum faturamın sabit fiyatı lira un altına tınmıyor al reis dk Vodafone mis posEmos,0
955,ilk Turkcell kazıkladım ahhahaha,0
956,madem Turkcell hediye sms verdi idareli kullanmak lazım,0
957,arada farkettim Turkcell kullanıyor posEmos,1
958,Turkcell ay giderlerini bugun benden carptigi paralarla yapacakmis,0
959,İstanbul'da ın çekim problemi yok gb İnternet lira Turkcell Vodafone'un yarı fiyatı bile değil,0
960,bende maalesef yıl kazıkçı operatörde Turkcell kaldım ordan biliyorum posEmos,0
961,tabii hayat paylaşınca güzel sohbetin hoşmuş yaa posEmos posEmos,1
962,kuzey Kıbrıs Turkcell den anlamlı ziyaret,1
963,Demba öyle Büşra bkz hayat paylaşınca güzel la la la Lara posEmos posEmos posEmos,1
964,i̇phone aralık tarihinde Turkcell bayilerinde kampanyalı satışa sunulacak bilginize,1
965,bir Turkcell kavgasini kazandım Turkcell yine faturamda indirim yaptı,0
966,Vodafone Turkcell sms paketi alıp ay atmadığım sms derin parasını ödemek istemiyorum İnternet üzerinden,0
967,Turkcell den Alican ariycaklardi sözde hala aramadılar amuhagoyim,0
968,Karamehmet in sektörde kalitesini yerlerde surundurmesinden dolayı kvk Digiturk Turkcell bitsin gram uzulursem adam değilim,0
969,Vodafone yap Turkcell geçiriyor pis,0
970,bu şarkı artık favori şarkım Turkcell başvurup şarkıyı çalarken dinlet yapıca posEmos posEmos,1
971,Sarkis'li reklam filmlerine hayirr Turkcell den sonra cocacola bin reklam Sarkis evlere senelik,0
972,abla senin le olan Didi'me noldu,0
973,bütün Turkcel'lilerdi hayat paylaşınca güzel çalıyor hoşuma giden müzikten midem bulanmaya başladı posEmos,0
974,zaman faturalarına paylaşalım Turkcell le nede olsa hayat paylaşınca güzel posEmos,0
975,yarında perşembeeee oohhhhh şükür gnctrkcll,1
976,buçuk aydır tanımayan Turkcell beni sesimden tanımış bulunmaktadır bunu kutlamalı,1
977,sana attigim msjlar gelmeyi Turkcell bizi sevmiş posEmos,0
978,hizmet kalitelerini değerlendirmeniz için sms atıyor Arami'nizi soluyor sürekli verirseniz hat duruyor hizmete bak,0
979,of İnternet paketi için Turkcell'in sitesine girdim dk bile sürmedi tl mi aldı pil o mal Turkcell,0
980,Turkcell efendide mailden fazlası yok ben temiz kuracak bir Bıst Serva'sı getırısı yok olsa Turka'nı alırım posEmos posEmos,0
981,nasıl koşmak Lâzım'ım evet var arada lanet Avea'dan bıktım Turkcell geçmeyi düşünüyorum oley posEmos,1
982,işimi görüyor Avea yeterince işime yaramasa hadi katı ödeyip Cell geçeyim derim gerek yok,0
983,Turkcell in si kamil koyun aptal Wifi insan çok iki posEmos,1
984,özturkcell abi,1
985,boş numara,1
986,izcim dişim Turkcell oldu kubat yeter,0
987,Turkcell yollarımızı ayırdık Turkcell hayatta başarılar hayatı paylaşmama izin vermediler bende yolları ayırdım,0
988,hayattansogutanseyler önemli bir mesaj beklerken gelen msin Turkcell den olma kafası,0
989,turkcellesavasimvar haksız kazanç elde ettiklerini dava sene sürse kanıtlayacağım emsal teşkil etmesini sağlayacağım Turkcell duy,0
990,ayda tl çok fiyat indirin ayda tl yeterli fiyat indirin abone olalım,0
991,Phone satışa çıktı inanılmaz gerek ucuza satan Turkcell bize nasıl yol su elektrik olarak doncuk durum,0
992,turkcellmuzik konser için teşekkürler Turkcell ama manga,1
993,iyi günler Turkcell den arıyoruz hakan uçarla görüşüyorum hayır ben değilim şöyle bu kampanyamız ıııhhhhıggıı ben sonra ulaşsam,0
994,lanet olsun Turkcell özel hizmet merkezi gecen gün yazdığım iyi şeyleri geri alıyorum,0
995,gece sevgilim susmadı Türkel,0
996,aradiginiz kişi başka bu görüşme yapıyor diyeceğine kiminle görülüyor onu söylesen gözüme girebilirdin Cell,0
997,kadar operatör degistirdim Turkcell kadar kazak Tani'ni görmedim arkadaş sesim bitmemiş smsin etti diyip hattımdan tl yi aldı eserler,0
998,dur mesaj atalımda heyecan yapsınlar Turkcell senin ben aminakoyim sevgilisinden mesaj bekleyen genç,0
999,yarına gnctrkcll yok uykum pahalıya geliyor zaman,1
1000,nedir sizin tarife cozemezlerse günde dan beri olan Hatti'mdi tasiycam artık,0
1001,zaman diyoruz hayat paylaşınca güzel la la la la posEmos,1
1002,Turkcell muhteriden evrak istiyor masteri yolluyor gelmedi diyor işlem yarim Kali'yi bezdirme politkasi işliyor,0
1003,günde tane sms aldım gt tanesi Turkcell bilumum giyim mağazalarından kimsenin aramadığı fin hattımı Özlüce'm nerdeyse,0
1004,aynen kos bu Turkcell al hemen posEmos posEmos,1
1005,tabi canım yüzden genç Turkcell kampanyasıyla gidiyoruz sinemaya posEmos,1
1006,Twitter bağlan hayata hayata bağlan Twitter posEmos,1
1007,Avea ya Vodafone yerde çekiyor bilemem ikisinin Turkcell hala çekemediği net,1
1008,numara tasma reklamıyla feci gol Amis Avea Turkcell Vodafone bir araya gelse cikaramaz,0
