,Tweetler,Duygu
755,"Superonline da telvzyon ve net bi kabloya bağlı olduğu için tv gittiği zamn net,net gittğinde ise tv gidiyo haberiniz olsun :)",0
756,bence de... zaten turkcell'le işimiz bitti artık boşver...:D,0
757,Mesajlarim neden iletilmiyo turkcell?!,0
758,“   müşterilerinizi cekim gücünüz gibi kaybedeceksiniz... #turkcellcekimgucu” #FF,0
759,zamman tunelını ıptal etmek ıstıyorum yardımcı olurmusunuz,0
760,"Cep telefonuma bankalar,mağazalar ve Turkcell dışında mesaj göndereni görmeyeceğim sanırım :D",0
761,öztürkcell e geçmenin vakti geldide geçiyor   :)),1
762,daha yetkili benim sersenişlerimi duyup niye cevap vermemiş hani hizmet kalitesi bu mu yirim senin hizetinide kalitenide ...167tl,0
763,Mesajsa turkcell'dir. Arayansa annemdir. Çok yalnızım,0
764,Lanet olsun turkcell kazikcinin tekisin.,0
765,halbuki bunun tarife dışında extra ücretlendirildiği bildirilmeli gelen mesajda da bu tari dışında şeklinde bir ibare olarak,0
766,bende ödül kazanırsam türkcell reklamlarını seslendirdiginiz stüdyoya gelmek istiyorum siz kayıt yaparken :),1
767,sanirim turkcell beni kazikladi,0
768,Diyarbakir'dan ayrilma vakti..Aksam yemegi ve kahvaltisi mukemmeldi..Sahneyi anlatmaya gerek yok;)Tum Turkcell ekibine tesekkurler;),1
769,Sağolsun turkcell telefonum tamir olana kadar kullanmam için bb curve vermiş de nerde bunun tuş kilidi yüz saattir arıyorum yok imdat ya,1
770,"Bi turkcell calisani olarak soylemek istedim Superonline=Turkcell ,hizmet kalitemzden hic suphe yok:)tabiki superonline",1
771,"Mesaj geldi; Numaranız aynı kalsın, kazığın adı Turkcell olsun.",0
772,Bu tcell musteri hizmetleri bni oldurecekk 9 dk hatta kaldm sonucc ?? Beklediginiz icin tesekkurler pehh!,0
773,"""Hayat paylaşınca güzel"" Tabi.",1
774,dıtdıtdırıtdıtt :D of turkcell reklamı aklıma geldi          :D,1
775,tabiiki turkcell yurtdisi paketi aldim ;),1
776,#turkcellesavasimvar,0
777,la bu turkcell delikanlı bi hat olsa reklamlarını ali poyrazo seslendirmez zaten,0
778,"Bugun turkcell cagri merkezini aradim, remen buyulendim tebrikler #turkcell",1
779,Ahh be canım ben senin superonline alacağını bilseydim kesin sana engel olurdum o adil kullanım koşulları yüzünden kardeşim,0
780,Selam canım evde internetim berbat superonline iyi diye bunu seçtim saolsun oda attı kazzığını nasılsın?,0
781,O.C. turkcell 2 senedır bana evde vınn kullandırıyosun ya ınsallah batarsın,0
782,ptesi gelsin de bi gnctrkcll yapayım o zaman:)),1
783,"bırak ya bis nedir ,ara git Tcell'e de faturayı kesip göndersin hallederiz :D",0
784,o zaman sorun yok bende turkcell için iyi bir tarife arıyorum ama ne yapsam karar veremedim fikir versene:),1
785,heryone degilim ki sadece turkcell o yuzden,1
786,Evet çok begendim,1
787,"2 gundur ""teknik ariza"" sebebiyle evde internet yok.Tebrikler #TTNET Biraz bekle superonline buraya fiber ag ceksin gorusucez senle.Saygilar",1
788,TURKCELL kullansaydın atardım sana ama turkcelli degilsin :P sözde TURKCELL de calsıyorusun :P,0
789,"hani turkcell 4 cekerdi, bi konusmam tam 4 kez kesildi, umarim reklamlarda bunu da islerler",0
790,", en doğru kararı vermiş olursun, turkcell ve superonlineden uzak durun. Soyup sovana çeviriyorlar. Ben kurtuldum dstm",0
791,Paylaşmak güzeldir diyen Turkcell'e söylüyorum;senin hoşuna gidebilir ama her ay eşimin seninle maaşını paylaşması bana hiçte güzel gelmiyor,0
792,Okulda Turkcell'liler internete giremiyor. Mit'ten falan şüphelenmeye başladık artık,0
793,aklıma gece 10 da gıttıgımız zafer plazadakı turkcell subesındekı kufur eden calısan geldı lan :D,0
794,Bi umut açıyorum ya mesajlarını yazıklar olsun sana da bana da Turkcell.,0
795,Bu arada 3430 omurilik felçlilerine gönderilen SMS den 2 sms bedel kesmek nedir  #turkcell,0
796,tmm tşkrler turkcell facebook sayfası,1
797,ama sonunda turkcell bayiine götürmeniz daha iyi olur diyorlar. :),1
798,"çarsamba gecesi suadiye TÜRKCELL çalısanlarının düzenlemiş olduğu KARAOKE Gecesinde görüşmek üzere,,,,",1
799,""" hepsi ayni bunlarin, biz de trkcll superonline ile kavga edip iptal ettirdik. Isik hizinda rezaletti!!#TurkTelekomYeterArama""",0
800,Sabah sabah faturasini gorunce sasiran birtek ben degilim degil mi? Turkcell nerenden sisiriyosun su faturayi lan allahsiz :/,0
801,Tamamdr baby turkcelle bağlan hayata :)),1
802,"toplu tasima aracinda ""turkcell bemi sesimden tanır"" cilginliginida yapti ya #pes",1
803,Coca cola ve turkcell cok guzel reklam yapiyo ya :),1
804,Samsung Galaxy Tab 10.1 Türkiye Fiyatı (Turkcell Kampanyası),1
805,İnovasyonda büyük ödül Turkcell'in..bakalim sene hangi firma alacak?,1
806,Ablacım yorumlarıı esirgeme.. hayat paylasınca güzel olsa idi onlarda vicdan da olurdu..,0
807,Dipnot; Turkcell'in net hizina koyayim,0
808,Burdan Türkcell e acayip sallayası olanlar kulübü:),0
809,Offf diyorum sabah kvk musteri temsilcisi sonra turkcell ardindan isbankasi devamli bant 5'e bas 3'e bas insanla konusmak istiyorum ulennnn,0
810,yeni yila hic bir sevdigimi arayamayarak muthis bi giris yapmami sagladiginiz icin tesekkurler. Acin artik hattimi ltf. Opt. Bye.,0
811,#turkcellesavasimvar 6 7 ay oldu rahatladim. Korkulu ruya gormektense uykusuz kalirim.,0
812,"#hayattansogutanseyler her şey süper hızlıyken bir sürü download yaparken superonline'dan ""adil kullanım kotanızın..."" maili gelmesi. piçler",0
813,10000 SMS'e yine zam geliyormuş. Bence herkes net paketi yapsın WA'da takılalım Turkcell işi abarttı.,0
814,Ben cevap vermiştim aynı durumu senin için dusunuyordum bu turkcell aramızı acıcak ! :),0
815,"Oh bee sonunda telefonumun hatti acildi! Tesekkurler #turkcell, yilbasi ustu telefonsuz kalinmazdi",1
816,#TURKCELL senden çok büyük şlikayetlerim var,0
817,"Avea 'ya sadece buradan bi yazı yazdım anında telefonla ulastılar :)))) kıskan , çatla , patla   !!",0
818,soğuk ama 1 sıcak kahveye ısınırsın hayat paylaşınca güzel kahvemi paylaşabilirim seninle  &lt;3,1
819,Düzenli ilişki dediğimizde hepimizin aklına Turkcell gelmiyor mu sahiden?,0
820,seni hiç sevmiyoruumm,0
821,Bu turkcell interneti o kadar yavas ki evin wifisi bile daha hizli,0
822,#Turkcell farketmeden yaptığın bedava konuşmalarını seviyorum devam et;),1
823,Bu ay turkcell faturamda kendi rekorumu kırdım heyoooo (ölçü kullanmak gerekirse de: kol gibi ....dıt dıt dırıt dıt.,0
824,"Biliyorum Turkcell beni tuketime kazandirmayi kafana koydun. Bedava smsler, bedava konusma dakikalari internet paketi falan.",1
825,superonline hayrına aramaz pek:) bence aç yüzüne kapat:)),0
826,"bugün turkcell mesaj atmadı,basına birşey gelmis olmasın .s.s",0
827,opuldun bebegim ;) Tebrikler! Size ozel 1 ay boyunca yurtici heryone 100 dakika ve 300 SMS kazandiniz. Gule gule kullanin!,1
828,bugün tarifeyi hatırlayamadığım için arıyorum öyle bir değişiklik yapılmamış 'ıiı tamam yapın ozaman' diyorum,0
829,Bi kez daha Allah belanı versin turkcell .!!!,0
830,#pazarlamakonferansi ndayiz bu sabah. Turkcell Charlene Li'yi getirmiş.,1
831,"sayın  ataşehir gibi elit bir semtte oturmama rağmen, 3g vınn'ınız edge hızıyla vınnlıyor. allah sizi taş etmesin emi!",0
832,“ benden aldıklarını geri ver turkcell.” âmin,0
833,"Turkcell reklamından ""Hediye bakiyeden değil gönülden verilir. Şimdi 50 TL ve üzeri yükleme yapan herkese.."" Şaka yapıonuz dimi :)",0
834,"soz verdigi gibi aradi, gorustuk. Tesekkurler  Umarim en kisa zamanda cozume kavusur sorunumuz",1
835,hayat paylaşınca güzel la la la la la la.,1
836,turkcell :),1
837,"Kotanda 15 mb'ın kalması nedir bilir misin ?İnsafsız,adi Türkcell",0
838,çekirge ssk civarlarında türkcell s.çmış durumda  tek diş hat var be utanç verici bir durum utandım ben şahsen:,0
839,banada msj geldi turkcell yapmaa,0
840,Bur sure stabil devam ettin ama su an sacmaliyorsun Turkcell Superonline,0
841,5326833306 nolu hattımın ipone4 s kontratlı tekliften yararlanmak istiyorum teşekkürler,1
842,Bir sosyal medya faciası da  Facebook sayfasında yaşanıyor. Ah ergenleri başına oturtmaktan ne anlarsınız siz sevgili ajanslar,0
843,mc donald's'da gnctrkcll'in 1 menü alana 1 menü bedava kampanyasından faydalanan anneleri samimi bulmuyorum.,0
844,135 gündür hattıma tl yüklemyiormuşum. Ben fakirim Turkcell affet.,0
845,aynen bende sırf bıs yuzunden tcell kullanıyorum:),1
846,ya ben artık yorum yapmıyorum zaten Turkcell de msj atıp duruyo mercimek köftesi yapıcam ben cumartesiye hazırlanmam lazım :D,0
847,"#turkcellesavasimvar ondan kurtulalı yıllar oluyor, yaşasın özgürlük tavsiye edilir ;) ayrıca kalite palavralarını da bıraksınlar",0
848,"ben 3,5G hızındayım ve çok memnunum. Teşekkürler Turkcell :))",1
849,küstüm lan turkcell'e ben onun mesajına cevap verdim o ise hatalısın dio çok o.ç bu turkcell :D küstüm işteee :D,0
850,#Superonline’dan nasıl kurtuldum?,0
851,"""Sebepsiz yere bakiyesini düşüreyim de üzülsün fakir."" -Turkcell",0
852,ewt hayat paylaşınca güzel ve bu dünyada sizlr gibi değerli insanların olması kadar güzel bir şey yok (:,1
853,fiyat basl peki cokmu azmi. Alablrzz uygunsaa,1
854,Kimselere vermediğim diğer numaramı vereyim ben sana ordan şaapalım turkcell'in boku çıktı zaten.,0
855,2012 ye girdik hala turkcell cekmio..,0
856,süperonline den denemekte yarar var ... onlar özel kablo dahi döşüyorlarmış!,1
857,bizde biliriz o çileyi zamanında çektik :) yarın gel sizede superonline alalım,1
858,Size bu tweeti atmak için 10 dk.dır uğraşıyorum düşünün artık ne kadar hızlı Turkcell Vınn. 1 yıl imzaladığım sözleşmenin süresini,0
859,"Önce kız takımımız KPMG'yi 3-0 sonra da biz Unilever'i 3-1'le geçtik, süper bir gün oldu! #turkcellvoleybol #goturkcell #turkcell :))",1
860,Ben yenilemedim turkcell kafasına göre yapıyo,0
861,"Sadece mutluluk vaadi veren reklamlardan baydim.Bana daha yaratici reklam mesajlariyla gel. Bkz. Eti, Coca-Cola, Turkcell",1
862,"sozlesmesini yaptiginiz aramadiginiz , aramalarina donmediginiz aboneleriniz dahil mi buna",0
863,bu kadar ağır bir internetim hiç olmamıştı. Turkcell çok kötü çokkkk!,0
864,1'e 5 veren Turkcell kampanyasının yüzünün Serdar Ortaç olması hiç şaşırtıcı gelmedi nedense.,0
865,Kanyon Turkcell derki Turkcell müşteri hizmetleri yetkili değil. Onlar size soylemiş olabilir ama gecersiz !,0
866,"ergenim ben taam mı? Turkcell'in kalıplarına tüküreyim,o dedi. Bok mu vardı ki şimdi uğraştım? Tamam sakinim. Evet. :|",0
867,turkcell partileri herzaman mukemmeldir :) istanbul'da da bizi costurdun ;),1
868,turkcell in cekim gucu diyelim :D,1
869,Beni  kucakladı. Pess!,0
870,sabah 4 te mesaj atan çılgın turkcell,0
871,Benim tekrar turkcell'e geçesim var. Böyle kendimi çok yalnız hissediyorum kimse mesaj atmıyo artık :(,1
872,"Apple Londra'da ürünü alır almaz mail göndermişti.  in çağrı mrk. arayinca SMS geldi,bizi ücretsiz arayıp bizi değerlindir",1
873,"Bu turkcell ve garantide kampanya manyağı bi takım adamlar var, sürekli cep ten mesaj, kardeşim daraldım yaaa, hayattan soğuttunuz beni",0
874,#superonline fiber internet 'in Adil Kullanım haksızlığına sessiz kalmayın. Emsal karar çıktı:   RT!,0
875,iki hafta gene iyi benimki bir iki ayda gelmişti.turkcell sağolsun:D,1
876,"Bu turkcell varya....100 dk konusma hakki verdi,selenle 10 sn konustuk 5 dakikası coktan gitti nasıl is anlamadiim.",0
877,İyi ki kontr aldım... dün geceden beri aynı anda 10 mesaj atıp beni yalnız bırakmayan turkcell sağol canım....,0
878,arkadaş tcell de bir kere bile yaşamadığım bu eziyeti vodafone yaşattı bana.. en kısa zamanda tekrar dönücem,1
879,turkcell 4 çekiyo yavruş :O,1
880,"Dileğim; SuperOnline, Turkcell, TTNET vb. firmaların 2012'de ""sizi arayacağız"" demek yerine direk burdan cevap vermesi şeklinde. #hope #2012",0
881,hayır yaaa turkcell gayet :(,0
882,koca   in kurumsal Musteri danışmanlarıyla yapılan konuşmaları ücretlendirmeye ihtiyacı olduguna inanamıyorum,0
883,Turkcell isi biliyor. 4'te de aynı sey olmuştu. Kontratli alicaksan Turkcell 'de çok rahat bulursun.,1
884,Kadinlar turkcell gibidir once vaad eder sonra çakar,0
885,O degil de internet paketim bitti ayıp sana tcell,0
886,"aralik bitiyor, turkcell dergilik uygulamasinda hala kasim sayilari duruyor yeni diye. Yakismiyor turkcele hic",0
887,"sayın genel müdür, ben bir turkcell kullanıcısıyım. hatay reyhanlı da yaşamaktayım. bulunduğumuz yerde malesef turkcell",0
888,Kıymetimi kaybettikten sonra anlicaksın zamanımı paramı mutluluğumu sömürdün. Son 2 gün seni terkediyorum Turkcell kib..,0
889,Karşıyaka da 10 bin daire turkcell superonline ile tanışmaya hazır. son 4 gün.,1
890,"Paramızla rezil oluyoruz: Saçma sebeple hat kapatan Turkcell, neyin kafasını yaşıyorsun!?",0
891,Sormayın yaa! Hata ettim sanırım. Neyse ki taahhüdüm yok. Geçerim tekrar Turkcell'e... :),1
892,turkcellin rezil oldugu yil,0
893,Bir gün turkcell şöyle bir msj atıcak; o kadar msj attım neden cevap vermiyorsun.!,0
894,superonline mesela :) evet onda da soru oldu ama ttnet kadar insanı baymıyor,1
895,ınternet paketım bıtmek uzere ya 1 ay bıle olmadı turkcell allah belanı versın,0
896,müzik dinlerken sakin sakin arkadan birden şaaart yoook şuuurrrt yoook diye reklama başlayan turkcell ve zaytung. BSG.,0
897,Off ne yazık ki turkcell müzik sahensindeki konserinize gelemeyeceğim cunku okulum var off.Sizi ÇOOOK seviyoruuuuuum!,1
898,yeni laptop ile superonline bağlanınca görecem seni :D,1
899,"hayat paylaşınca güzel, rica ederim her zaman :)",1
900,Koca  iPhone 4S fiyatlarını bir türlü belirleyemedi. Şimdi müşteri temsilcisiyle konuştum bizden az biliyor. Ön kayıtı niye yaptık!,0
901,:)Sevgilimi 'Turkcell' diye kaydettim. Kimse gelen mesajlara bakmıyo artık .  Aklınızda bulunsun :-),0
902,"Çaylar hazır, poğaçalar sıcacık! Gazeteler de yanımızda! Ohhh miiiisss. Hayat paylaşınca güzel la lalalalalalala!",1
903,#Turkcell Herşey şans bizde dediniz bende avea ya gectim :),0
904,lutfen size atmis oldugum twitime cvp verip beni bilgilendirirmisiniz ?,0
905,Bre Turkcell ! Tam bi hırsızsın ! Seni bi daha kullanani esekler kovalasin!,0
906,Bratan dj'e gidip suat nerde in asag demek lazimda neyse :D tesekkurler TURKCELL harika bi gece,1
907,dun gece turkcell beni taciz etti bildigin.,0
908,süperonline.hem daha hızlı.,1
909,0532 li bir numaradan aramanın nedeni ne Turkcell? o kadar öksürüp sesimi açmıştım. cani!,0
910,20 Mbit/s  fiber internet hattimdan hala buffer beklemeden video seyredemiyorum #rezalet #superonline,0
911,turkcell soyguncu... Ben 6-12 ay da bır avea vodafone arası gıdıp gelıyorum kı no degıstırme fırsatlarından yararlanıyorum heheh,0
912,superonline işi olmuyor  fiber internet hizmeti yokmuş bizim binada.apartman olarak başvurmamış gerekiyormuş vss.. :),0
913,"4 çekmez , turkcelli pencere kenarlarında ancak acı çeker...",0
914,yavrum aldım mesajını da turkcell değil misin ki sen? gitmiyo :/,1
915,Bu turkcell'deki kadinin turk aksaniyla ingiliz ingilizcesi konusma cabasina hastayim ya. British senin neyine kardej?,0
916,"Internet paketim var, sms paketim var, daha ne diye liralarımı sömürüyosun gerizekalı turkcell?",0
917,kamil koç-türkcell 1 bilet alana 1 bilet bedava kampanyası kocaman bir kandırmacadır...AYIP !!!,0
918,kullanan müşterilerine yönelik avantajlr sunmuyor.Turkcell bu satış ve pazarlama yöntemleriyle devam ederse eski müşterilerini kaybedebilir!,0
919,"İstanbul'un göbeğinde, 2012'de, bizim evde Turkcell çekmiyor. Evet.",0
920,Klasik bir  vakası... Hattınıza TL yükledikten sonra kampanya öneri bombardımanı...,0
921,"Kubat'tan dinlediğim en saçma şarkı Turkcell'in ""Hayat Paylaşınca Güzel"" şarkısıdır. O ne lan..",0
922,hadı hep bırlıkte ıphone 4 e gecelım   bıze sponsor olsun :),1
923,HAYAT PAYLAŞINCA GÜZEL AMA SİZ HAKLI OLDUĞUM HALDE HATTIMI KAPATTINIZ HAYATI PAYLAŞAMIYORUM SAYENİZDE,0
924,"aynısını birkaç hafta önce ben de yazmıştım, bu ne ya?!! paramızı nelerde kullanıyo Turkcell, içimizi baymaya???? evet!",0
925,sahan in oynadığı son Turkcell reklamına cok güldüm bsbdbdhdfnbzhgczzvzvzjddhdjdjzg,1
926,Oğlum Turkcell günlük 156 SMS kime yeter lan el insaf. Bırakta istediğimiz gibi kullanalım şunu. #turkcell,0
927,turkcell para yiyor bya sıkıntı.,0
928,Bu türkcell var ya beni deli edecek deli deli deli.,0
929,Turkcell yerine ben mesaj atıcaktım ama fazla ilgiden soğursun dıye atmadım.,0
930,zaten 4 çeker diyip metroda çekmeyen tek slogana sahip :D,0
931,çorlu merkezde 3g yayını var iken 24 ay abone olarak multivinn aldım.20 gün sonra 3g kesildi.nedenin sordum ? şu anda öyle dendi !,0
932,dıtdıt dıdıt dıııttt turkcell götüne koyayım,0
933,"Tesadufe bak. :) ayrica  turkcell internet bi' gidiyor, bi' geliyor. Sikayetim var. :)",0
934,Konturum olmadiginda Turkcell in bana msg atmasi bile insani uzuyo lan.Tl yuklede bizde kurtulalim gibi gunde 5defa...,0
935,merk edyrm acaba bu fiyatlari aciklarken rakip firma ile kiyas yapiyormsnzz .. Yada neden bukadr yuksek diyormsnzz,0
936,bitanesinnnnnnnnnnnnnn:D #turkcell,1
937,Lanet olası turkcell 2gün faturayı geç ödesek ölecek hemen kapat hattı aramalara allahım ya :,0
938,ganga superonline alsın o yea :D,1
939,"Doğum günümü kutlayan Turkcell, Miles&amp;Smiles ve hatta Greenpeace'e bile teşekkür ediyorum, birtanesiniz :)",1
940,Samsung ve Turkcell’den Kaçırılmayacak Kampanya: Samsung ; her an bağlantıda kalmanızı sağlayan qwerty klavyeli ...,1
941,"Iphone 4s, 4s uygulamasi ""Seven S.. S.. Sevilir"" yakinda butun TURKCELL'lerde.",0
942,"özlemişim çok iyi geldi.Teşekkürler Graham Bell, teşekürler türkcell, teşekkürler can........",1
943,bana msj atan da yok ama tcell ne biliyim sikindiri boktan giysi firmaları falan filan çook yalnızımmm :( :P,0
944,Şu son avea reklamından etkilendim. 4 TL'ye 100 DK Her yöne.. çok iyi tarifeler var. Turkcell yeter!,0
945,Divane Aşık Gibi: Türkcell Blog Ödülleri'nde Finaldeyiz,1
946,Sayın Süreyya Ciliv'e Türkiye'ye Değer Katanlar Ödülü takdim ediliyor.,1
